customer_id,first_name,last_name,email,signup_date,region,city,state,zipcode,channel,acquisition_cost,is_active,churned_date
CUST_19532,John,Anderson,john.anderson5539@icloud.com,2023-07-10,North,Chicago,IL,61471,Social,8.08,1,
CUST_19533,Jennifer,Johnson,jennifer.johnson494@gmail.com,2023-11-10,East,Boston,MA,2546,Paid,20.7,0,2023-12-13
CUST_19534,Thomas,Thomas,thomas.thomas8274@outlook.com,2023-11-07,West,Los Angeles,CA,90085,Paid,25.99,0,2023-12-22
CUST_19535,David,Rodriguez,david.rodriguez474@outlook.com,2023-05-04,East,Boston,MA,2339,Paid,21.05,0,2023-06-07
CUST_19536,Matthew,Jones,matthew.jones5100@yahoo.com,2023-07-21,North,Chicago,IL,61207,Social,8.98,0,2024-05-01
CUST_19537,Mark,Johnson,mark.johnson7227@gmail.com,2024-11-16,North,Chicago,IL,60743,Paid,19.83,1,
CUST_19538,Jessica,Wilson,jessica.wilson4547@outlook.com,2024-08-19,West,Los Angeles,CA,90791,Paid,24.84,1,
CUST_19539,Nancy,Anderson,nancy.anderson168@yahoo.com,2023-11-07,East,Boston,MA,2966,Social,11.88,0,2024-05-28
CUST_19540,Sarah,Taylor,sarah.taylor6228@yahoo.com,2023-10-18,North,Minneapolis,MN,55651,Paid,12.68,1,
CUST_19541,Anthony,Miller,anthony.miller8321@outlook.com,2023-04-15,East,New York,NY,10416,Email,2.69,1,
CUST_19542,Emily,Hernandez,emily.hernandez7812@outlook.com,2023-11-27,North,Minneapolis,MN,56212,Paid,14.88,0,2024-01-02
CUST_19543,Sarah,Martinez,sarah.martinez4550@icloud.com,2023-12-15,East,Boston,MA,2491,Organic,0.0,0,2024-08-02
CUST_19544,Karen,Martinez,karen.martinez3314@gmail.com,2024-12-03,West,Los Angeles,CA,90284,Organic,0.0,1,
CUST_19545,Jennifer,Lopez,jennifer.lopez468@icloud.com,2024-09-21,North,Chicago,IL,61452,Organic,0.0,1,
CUST_19546,William,Martinez,william.martinez5693@yahoo.com,2024-02-12,North,Chicago,IL,61154,Paid,24.67,1,
CUST_19547,Charles,Lopez,charles.lopez3296@outlook.com,2023-06-12,North,Minneapolis,MN,55728,Paid,21.01,1,
CUST_19548,David,Gonzalez,david.gonzalez210@yahoo.com,2024-07-14,North,Chicago,IL,61111,Email,2.42,1,
CUST_19549,Richard,Davis,richard.davis8748@icloud.com,2024-12-13,North,Minneapolis,MN,55810,Paid,18.0,1,
CUST_19550,Lisa,Garcia,lisa.garcia3990@yahoo.com,2023-04-13,North,Chicago,IL,61096,Social,8.74,1,
CUST_19551,Lisa,Wilson,lisa.wilson1429@yahoo.com,2024-11-16,South,Houston,TX,77309,Social,11.71,1,
CUST_19552,Karen,Davis,karen.davis627@gmail.com,2023-07-29,North,Chicago,IL,60951,Organic,0.0,1,
CUST_19553,Laura,Hernandez,laura.hernandez1409@icloud.com,2024-08-19,West,Seattle,WA,98741,Organic,0.0,1,
CUST_19554,Steven,Moore,steven.moore5489@icloud.com,2023-08-01,South,Houston,TX,77633,Organic,0.0,1,
CUST_19555,Laura,Martinez,laura.martinez9918@icloud.com,2024-05-30,South,Houston,TX,77590,Paid,18.33,0,2024-07-09
CUST_19556,Charles,Jackson,charles.jackson4006@gmail.com,2023-09-23,East,New York,NY,10622,Organic,0.0,0,2024-02-29
CUST_19557,Steven,Martinez,steven.martinez6850@icloud.com,2024-04-11,North,Minneapolis,MN,55892,Social,10.99,1,
CUST_19558,John,Taylor,john.taylor6989@icloud.com,2024-05-30,West,Los Angeles,CA,90368,Paid,21.53,1,
CUST_19559,Michael,Martin,michael.martin1293@yahoo.com,2024-06-14,South,Atlanta,GA,31145,Organic,0.0,1,
CUST_19560,Sarah,Lopez,sarah.lopez8686@gmail.com,2024-08-05,South,Houston,TX,77112,Email,3.45,1,
CUST_19561,Steven,Hernandez,steven.hernandez6745@gmail.com,2023-04-03,South,Houston,TX,77187,Organic,0.0,1,
CUST_19562,Jennifer,Rodriguez,jennifer.rodriguez5425@outlook.com,2024-08-21,East,Boston,MA,2760,Paid,17.93,1,
CUST_19563,John,Wilson,john.wilson2272@gmail.com,2023-07-03,South,Houston,TX,77778,Social,12.9,0,2023-08-08
CUST_19564,Patricia,Moore,patricia.moore6827@gmail.com,2024-07-31,North,Chicago,IL,61014,Organic,0.0,1,
CUST_19565,Patricia,Gonzalez,patricia.gonzalez6476@icloud.com,2023-06-01,South,Houston,TX,77318,Organic,0.0,0,2024-05-05
CUST_19566,Steven,Moore,steven.moore8464@outlook.com,2024-02-13,North,Chicago,IL,61378,Paid,14.46,0,2024-04-20
CUST_19567,Steven,Williams,steven.williams5965@gmail.com,2023-12-11,West,Seattle,WA,98213,Organic,0.0,0,2024-04-13
CUST_19568,Emily,Anderson,emily.anderson9878@gmail.com,2024-12-22,East,Boston,MA,2792,Email,4.5,1,
CUST_19569,Lisa,Johnson,lisa.johnson853@yahoo.com,2024-06-24,East,New York,NY,10259,Social,7.57,0,2024-07-26
CUST_19570,Steven,Brown,steven.brown3109@icloud.com,2023-04-24,East,New York,NY,10050,Email,3.18,1,
CUST_19571,Laura,Hernandez,laura.hernandez3377@icloud.com,2024-08-19,South,Atlanta,GA,30310,Paid,17.81,1,
CUST_19572,Sarah,Davis,sarah.davis2304@icloud.com,2023-08-12,North,Minneapolis,MN,55410,Organic,0.0,0,2024-08-02
CUST_19573,Jessica,Martin,jessica.martin1935@outlook.com,2023-11-04,North,Chicago,IL,61488,Organic,0.0,1,
CUST_19574,Richard,Brown,richard.brown9809@gmail.com,2023-12-08,East,New York,NY,10505,Organic,0.0,1,
CUST_19575,James,Jackson,james.jackson2538@outlook.com,2024-10-17,East,Boston,MA,2811,Email,3.05,1,
CUST_19576,Patricia,Jones,patricia.jones8355@yahoo.com,2024-12-15,South,Atlanta,GA,30673,Organic,0.0,1,
CUST_19577,Kimberly,Jackson,kimberly.jackson9728@icloud.com,2024-12-09,North,Chicago,IL,60655,Organic,0.0,1,
CUST_19578,Richard,Jones,richard.jones7573@outlook.com,2023-07-19,East,Boston,MA,2591,Paid,25.44,0,2024-06-11
CUST_19579,John,Taylor,john.taylor8621@outlook.com,2023-03-25,West,Los Angeles,CA,90843,Email,4.31,0,2024-05-31
CUST_19580,Joseph,Wilson,joseph.wilson1400@icloud.com,2024-11-10,East,New York,NY,10627,Organic,0.0,1,
CUST_19581,Mark,Taylor,mark.taylor4433@outlook.com,2023-11-04,North,Minneapolis,MN,55995,Email,4.12,1,
CUST_19582,James,Martinez,james.martinez5896@icloud.com,2024-05-15,North,Minneapolis,MN,55674,Organic,0.0,1,
CUST_19583,Mark,Thomas,mark.thomas1651@gmail.com,2024-12-25,West,Seattle,WA,98251,Organic,0.0,1,
CUST_19584,Mark,Hernandez,mark.hernandez8066@outlook.com,2023-08-04,East,New York,NY,10132,Organic,0.0,1,
CUST_19585,Mary,Martin,mary.martin8761@yahoo.com,2023-12-07,South,Houston,TX,77829,Organic,0.0,1,
CUST_19586,David,Garcia,david.garcia8095@gmail.com,2024-11-22,South,Atlanta,GA,30450,Email,3.31,1,
CUST_19587,Karen,Jackson,karen.jackson5205@outlook.com,2024-07-09,East,New York,NY,10500,Social,12.16,1,
CUST_19588,Jessica,Garcia,jessica.garcia2611@yahoo.com,2024-12-13,East,New York,NY,10091,Social,10.55,1,
CUST_19589,Jessica,Smith,jessica.smith8411@gmail.com,2024-06-25,South,Houston,TX,77308,Email,3.44,0,2024-07-30
CUST_19590,Michael,Miller,michael.miller9368@outlook.com,2023-11-10,South,Atlanta,GA,30670,Social,6.78,0,2024-01-24
CUST_19591,John,Anderson,john.anderson4985@gmail.com,2024-11-03,East,Boston,MA,2655,Social,7.87,1,
CUST_19592,Richard,Wilson,richard.wilson4885@icloud.com,2024-10-04,East,Boston,MA,2873,Email,4.44,1,
CUST_19593,Laura,Jones,laura.jones5831@gmail.com,2024-12-12,East,New York,NY,10107,Paid,21.28,1,
CUST_19594,Richard,Anderson,richard.anderson4759@outlook.com,2024-02-09,South,Houston,TX,77799,Social,11.57,1,
CUST_19595,Joseph,Davis,joseph.davis7417@outlook.com,2024-03-08,South,Atlanta,GA,30328,Paid,24.82,0,2024-04-09
CUST_19596,David,Taylor,david.taylor7463@gmail.com,2023-11-18,East,New York,NY,10538,Social,11.43,1,
CUST_19597,Nancy,Hernandez,nancy.hernandez6253@yahoo.com,2023-10-23,East,New York,NY,10012,Organic,0.0,1,
CUST_19598,Robert,Garcia,robert.garcia5172@icloud.com,2024-12-30,East,Boston,MA,2221,Organic,0.0,1,
CUST_19599,Elizabeth,Gonzalez,elizabeth.gonzalez6884@icloud.com,2024-12-25,East,New York,NY,10650,Paid,21.71,1,
CUST_19600,Matthew,Davis,matthew.davis4465@outlook.com,2024-03-31,North,Chicago,IL,60954,Social,11.15,0,2024-05-02
CUST_19601,Elizabeth,Williams,elizabeth.williams5596@icloud.com,2024-12-18,East,New York,NY,10023,Email,3.18,1,
CUST_19602,Joseph,Gonzalez,joseph.gonzalez6382@icloud.com,2023-11-30,North,Minneapolis,MN,55428,Organic,0.0,1,
CUST_19603,Karen,Gonzalez,karen.gonzalez9129@gmail.com,2024-11-17,West,Seattle,WA,98673,Organic,0.0,1,
CUST_19604,John,Lopez,john.lopez8622@icloud.com,2024-06-27,North,Minneapolis,MN,55988,Paid,15.94,1,
CUST_19605,Richard,Brown,richard.brown7024@yahoo.com,2024-09-01,North,Chicago,IL,61213,Organic,0.0,1,
CUST_19606,Jennifer,Gonzalez,jennifer.gonzalez8188@outlook.com,2024-09-02,North,Minneapolis,MN,56084,Organic,0.0,1,
CUST_19607,William,Brown,william.brown9274@gmail.com,2024-06-28,South,Atlanta,GA,30625,Paid,21.55,1,
CUST_19608,Nancy,Williams,nancy.williams4966@outlook.com,2024-11-18,North,Chicago,IL,60921,Paid,17.23,1,
CUST_19609,Anthony,Jackson,anthony.jackson8781@outlook.com,2023-12-13,East,Boston,MA,2706,Organic,0.0,1,
CUST_19610,Sarah,Rodriguez,sarah.rodriguez2128@gmail.com,2024-11-17,North,Chicago,IL,61492,Paid,17.4,1,
CUST_19611,John,Moore,john.moore7285@icloud.com,2023-08-01,East,Boston,MA,2703,Paid,20.73,1,
CUST_19612,Elizabeth,Anderson,elizabeth.anderson353@outlook.com,2023-08-17,North,Minneapolis,MN,55840,Paid,25.98,1,
CUST_19613,Richard,Jackson,richard.jackson4457@outlook.com,2024-09-01,South,Houston,TX,77019,Social,12.23,1,
CUST_19614,Mark,Miller,mark.miller9125@gmail.com,2024-09-27,South,Houston,TX,77225,Paid,19.56,1,
CUST_19615,Kimberly,Williams,kimberly.williams5570@yahoo.com,2024-12-03,North,Minneapolis,MN,55891,Organic,0.0,1,
CUST_19616,Patricia,Davis,patricia.davis1173@gmail.com,2023-10-28,West,Seattle,WA,98143,Email,3.81,1,
CUST_19617,Matthew,Hernandez,matthew.hernandez6710@outlook.com,2023-03-20,North,Minneapolis,MN,56146,Email,4.21,1,
CUST_19618,Lisa,Gonzalez,lisa.gonzalez5335@icloud.com,2024-03-12,East,Boston,MA,2718,Email,3.9,1,
CUST_19619,Mark,Taylor,mark.taylor4327@gmail.com,2024-11-24,East,New York,NY,10541,Organic,0.0,1,
CUST_19620,Elizabeth,Martin,elizabeth.martin6898@gmail.com,2024-12-23,East,New York,NY,10419,Email,3.85,1,
CUST_19621,Susan,Anderson,susan.anderson9311@outlook.com,2024-11-19,East,Boston,MA,2782,Paid,17.73,1,
CUST_19622,Mark,Hernandez,mark.hernandez7925@icloud.com,2024-02-25,North,Minneapolis,MN,56202,Organic,0.0,0,2024-06-16
CUST_19623,Karen,Thomas,karen.thomas1970@gmail.com,2024-11-21,South,Atlanta,GA,30537,Social,11.25,1,
CUST_19624,Joseph,Gonzalez,joseph.gonzalez3126@yahoo.com,2023-08-31,North,Chicago,IL,60902,Paid,21.68,1,
CUST_19625,Jessica,Rodriguez,jessica.rodriguez7605@gmail.com,2024-12-08,East,New York,NY,10073,Social,10.67,1,
CUST_19626,Michael,Moore,michael.moore8973@yahoo.com,2024-05-02,North,Chicago,IL,61248,Organic,0.0,1,
CUST_19627,Jessica,Martin,jessica.martin4524@icloud.com,2023-12-12,South,Atlanta,GA,30546,Paid,14.51,0,2024-01-11
CUST_19628,Patricia,Taylor,patricia.taylor5089@outlook.com,2024-05-14,East,Boston,MA,2959,Organic,0.0,1,
CUST_19629,Elizabeth,Taylor,elizabeth.taylor2988@yahoo.com,2024-10-23,North,Minneapolis,MN,55758,Organic,0.0,1,
CUST_19630,Richard,Lopez,richard.lopez369@outlook.com,2023-09-26,West,Seattle,WA,98700,Paid,20.86,1,
CUST_19631,David,Rodriguez,david.rodriguez2222@outlook.com,2023-05-09,North,Chicago,IL,60991,Paid,15.82,1,
CUST_19632,Robert,Thomas,robert.thomas2431@gmail.com,2024-09-13,North,Minneapolis,MN,55781,Organic,0.0,1,
CUST_19633,James,Martin,james.martin7124@yahoo.com,2024-12-17,East,New York,NY,10112,Organic,0.0,1,
CUST_19634,Elizabeth,Wilson,elizabeth.wilson4643@icloud.com,2024-06-29,West,Los Angeles,CA,90445,Email,3.93,1,
CUST_19635,Matthew,Martin,matthew.martin8667@outlook.com,2023-06-20,West,Los Angeles,CA,90759,Organic,0.0,0,2024-03-21
CUST_19636,James,Martin,james.martin2468@outlook.com,2024-07-04,East,Boston,MA,2302,Organic,0.0,1,
CUST_19637,Matthew,Garcia,matthew.garcia7712@outlook.com,2023-05-24,North,Chicago,IL,61236,Social,10.84,0,2024-04-10
CUST_19638,Amanda,Williams,amanda.williams2799@outlook.com,2023-11-10,North,Chicago,IL,61396,Email,2.26,0,2023-12-15
CUST_19639,Mark,Jones,mark.jones7210@yahoo.com,2023-02-18,East,New York,NY,10356,Paid,13.35,1,
CUST_19640,Mark,Davis,mark.davis9529@gmail.com,2024-02-22,West,Seattle,WA,98261,Paid,25.26,0,2024-05-25
CUST_19641,Laura,Anderson,laura.anderson2178@yahoo.com,2023-11-17,North,Chicago,IL,61463,Organic,0.0,0,2024-06-26
CUST_19642,Robert,Jackson,robert.jackson1543@gmail.com,2023-05-04,East,Boston,MA,2542,Organic,0.0,0,2024-02-27
CUST_19643,Karen,Martinez,karen.martinez6724@yahoo.com,2023-11-12,North,Chicago,IL,60625,Paid,16.14,0,2023-12-13
CUST_19644,Michael,Lopez,michael.lopez8555@gmail.com,2024-07-07,South,Houston,TX,77223,Organic,0.0,1,
CUST_19645,David,Moore,david.moore9192@gmail.com,2023-11-05,South,Atlanta,GA,30616,Organic,0.0,0,2023-12-08
CUST_19646,Anthony,Davis,anthony.davis7171@outlook.com,2023-06-21,East,Boston,MA,2541,Paid,17.44,1,
CUST_19647,Richard,Smith,richard.smith3622@outlook.com,2024-04-13,West,Los Angeles,CA,90674,Organic,0.0,1,
CUST_19648,Emily,Jones,emily.jones1969@icloud.com,2024-09-29,East,Boston,MA,2149,Organic,0.0,1,
CUST_19649,Linda,Garcia,linda.garcia4152@outlook.com,2024-11-11,East,New York,NY,10113,Organic,0.0,1,
CUST_19650,Elizabeth,Martinez,elizabeth.martinez9605@icloud.com,2024-02-04,South,Atlanta,GA,30689,Email,2.28,0,2024-03-13
CUST_19651,Jessica,Davis,jessica.davis3952@outlook.com,2024-08-27,East,Boston,MA,2904,Paid,21.05,1,
CUST_19652,Susan,Hernandez,susan.hernandez5603@gmail.com,2024-11-12,West,Los Angeles,CA,90752,Social,9.59,1,
CUST_19653,Karen,Hernandez,karen.hernandez9240@yahoo.com,2024-07-28,South,Houston,TX,77558,Social,12.31,1,
CUST_19654,Richard,Brown,richard.brown1310@outlook.com,2024-03-29,South,Atlanta,GA,31146,Organic,0.0,1,
CUST_19655,Richard,Hernandez,richard.hernandez2721@gmail.com,2023-03-24,West,Los Angeles,CA,90443,Organic,0.0,1,
CUST_19656,Laura,Gonzalez,laura.gonzalez5525@yahoo.com,2023-11-05,North,Minneapolis,MN,55581,Email,3.98,1,
CUST_19657,Mary,Jackson,mary.jackson6162@outlook.com,2023-11-16,North,Chicago,IL,60672,Paid,19.96,1,
CUST_19658,Laura,Jones,laura.jones2003@outlook.com,2023-12-14,North,Chicago,IL,60835,Paid,18.37,0,2024-03-22
CUST_19659,Mark,Rodriguez,mark.rodriguez1620@icloud.com,2024-12-17,South,Houston,TX,77665,Paid,25.96,1,
CUST_19660,John,Martinez,john.martinez4015@gmail.com,2023-08-26,North,Chicago,IL,60903,Organic,0.0,0,2024-05-18
CUST_19661,Steven,Martinez,steven.martinez6133@gmail.com,2024-04-11,East,Boston,MA,2221,Paid,17.15,1,
CUST_19662,Anthony,Davis,anthony.davis1197@outlook.com,2024-12-29,East,Boston,MA,2120,Paid,23.57,1,
CUST_19663,Karen,Gonzalez,karen.gonzalez7852@yahoo.com,2024-06-14,North,Chicago,IL,60941,Email,4.17,1,
CUST_19664,Elizabeth,Brown,elizabeth.brown9700@yahoo.com,2023-08-26,South,Atlanta,GA,30723,Social,12.24,1,
CUST_19665,Steven,Hernandez,steven.hernandez9478@outlook.com,2024-12-20,West,Los Angeles,CA,90462,Email,3.17,1,
CUST_19666,Steven,Taylor,steven.taylor588@gmail.com,2023-11-22,North,Chicago,IL,61034,Organic,0.0,1,
CUST_19667,John,Hernandez,john.hernandez1572@gmail.com,2023-03-11,West,Los Angeles,CA,90524,Social,10.69,1,
CUST_19668,Michael,Moore,michael.moore3034@outlook.com,2023-12-27,North,Chicago,IL,60644,Paid,18.49,1,
CUST_19669,William,Garcia,william.garcia1371@outlook.com,2023-09-26,North,Chicago,IL,60936,Organic,0.0,0,2024-07-31
CUST_19670,Thomas,Moore,thomas.moore8444@gmail.com,2024-11-07,East,New York,NY,10765,Social,11.24,1,
CUST_19671,Thomas,Miller,thomas.miller6109@yahoo.com,2023-09-06,East,New York,NY,10224,Paid,24.74,1,
CUST_19672,William,Jones,william.jones4848@gmail.com,2024-11-08,North,Chicago,IL,61104,Organic,0.0,1,
CUST_19673,Joseph,Brown,joseph.brown1866@yahoo.com,2023-02-25,East,New York,NY,10458,Organic,0.0,1,
CUST_19674,Emily,Thomas,emily.thomas9366@icloud.com,2024-12-11,West,Los Angeles,CA,90769,Paid,19.67,1,
CUST_19675,Michael,Jones,michael.jones9501@icloud.com,2023-03-05,North,Minneapolis,MN,55659,Paid,25.09,1,
CUST_19676,Nancy,Rodriguez,nancy.rodriguez2530@gmail.com,2024-12-13,North,Minneapolis,MN,55648,Organic,0.0,1,
CUST_19677,Amanda,Lopez,amanda.lopez495@yahoo.com,2023-04-08,South,Atlanta,GA,30401,Organic,0.0,1,
CUST_19678,Matthew,Miller,matthew.miller9222@yahoo.com,2024-11-24,East,Boston,MA,2540,Paid,23.57,1,
CUST_19679,Anthony,Hernandez,anthony.hernandez8084@yahoo.com,2024-11-11,South,Atlanta,GA,31046,Organic,0.0,1,
CUST_19680,Daniel,Davis,daniel.davis2153@gmail.com,2024-05-25,North,Chicago,IL,61434,Organic,0.0,1,
CUST_19681,Joseph,Hernandez,joseph.hernandez6595@icloud.com,2023-02-25,East,Boston,MA,2115,Social,12.48,0,2023-04-10
CUST_19682,Laura,Davis,laura.davis656@outlook.com,2024-06-16,East,New York,NY,10284,Email,3.63,1,
CUST_19683,Mark,Gonzalez,mark.gonzalez5393@yahoo.com,2024-06-13,South,Atlanta,GA,30951,Organic,0.0,1,
CUST_19684,Amanda,Thomas,amanda.thomas8467@gmail.com,2024-04-24,North,Minneapolis,MN,55494,Paid,19.3,1,
CUST_19685,David,Williams,david.williams5488@gmail.com,2024-06-24,South,Houston,TX,77843,Paid,22.57,0,2024-08-02
CUST_19686,Kimberly,Jackson,kimberly.jackson8251@gmail.com,2024-12-22,West,Los Angeles,CA,90850,Paid,19.55,1,
CUST_19687,Sarah,Taylor,sarah.taylor4105@gmail.com,2024-12-30,West,Los Angeles,CA,90738,Paid,14.36,1,
CUST_19688,Matthew,Rodriguez,matthew.rodriguez8573@outlook.com,2024-03-24,East,New York,NY,10155,Paid,15.52,0,2024-04-24
CUST_19689,William,Thomas,william.thomas7559@gmail.com,2023-04-28,South,Houston,TX,77817,Organic,0.0,0,2024-05-19
CUST_19690,Linda,Gonzalez,linda.gonzalez9288@icloud.com,2023-06-11,East,Boston,MA,2893,Organic,0.0,1,
CUST_19691,John,Jackson,john.jackson4699@icloud.com,2024-09-03,North,Chicago,IL,60993,Email,2.9,1,
CUST_19692,Linda,Jackson,linda.jackson5595@yahoo.com,2024-12-26,East,New York,NY,10205,Social,12.57,1,
CUST_19693,William,Brown,william.brown9923@yahoo.com,2023-12-29,West,Seattle,WA,98593,Social,12.85,1,
CUST_19694,Nancy,Jones,nancy.jones3191@icloud.com,2023-05-05,South,Houston,TX,77703,Organic,0.0,0,2024-07-01
CUST_19695,Mary,Martinez,mary.martinez5772@yahoo.com,2023-11-29,North,Minneapolis,MN,55796,Email,3.46,1,
CUST_19696,Karen,Jackson,karen.jackson3556@yahoo.com,2023-12-10,North,Chicago,IL,60710,Email,2.7,1,
CUST_19697,Linda,Martinez,linda.martinez8849@yahoo.com,2024-12-30,West,Los Angeles,CA,90481,Paid,13.61,1,
CUST_19698,Daniel,Taylor,daniel.taylor1233@yahoo.com,2024-08-08,West,Seattle,WA,98215,Paid,13.96,1,
CUST_19699,Laura,Davis,laura.davis2880@gmail.com,2023-05-26,South,Atlanta,GA,30396,Paid,25.05,0,2023-08-27
CUST_19700,John,Hernandez,john.hernandez7699@outlook.com,2023-11-23,North,Chicago,IL,61306,Email,4.4,1,
CUST_19701,Thomas,Garcia,thomas.garcia5179@outlook.com,2023-03-12,North,Chicago,IL,61324,Paid,24.32,1,
CUST_19702,Michael,Martinez,michael.martinez5889@gmail.com,2024-07-12,South,Atlanta,GA,30753,Organic,0.0,1,
CUST_19703,Nancy,Smith,nancy.smith4357@gmail.com,2024-07-28,West,Seattle,WA,98560,Organic,0.0,1,
CUST_19704,Linda,Rodriguez,linda.rodriguez1538@icloud.com,2023-03-22,North,Chicago,IL,60727,Organic,0.0,1,
CUST_19705,Mark,Miller,mark.miller5615@outlook.com,2023-11-22,North,Minneapolis,MN,55885,Paid,21.3,0,2023-12-25
CUST_19706,Joseph,Taylor,joseph.taylor8729@outlook.com,2024-12-03,North,Chicago,IL,60603,Paid,24.78,1,
CUST_19707,Daniel,Jackson,daniel.jackson8676@yahoo.com,2024-11-10,North,Minneapolis,MN,55734,Paid,15.07,1,
CUST_19708,Steven,Hernandez,steven.hernandez9377@outlook.com,2024-05-08,North,Minneapolis,MN,55851,Email,2.66,1,
CUST_19709,Laura,Brown,laura.brown7795@yahoo.com,2024-02-19,West,Los Angeles,CA,90177,Organic,0.0,1,
CUST_19710,John,Wilson,john.wilson5489@gmail.com,2024-12-29,North,Minneapolis,MN,55466,Organic,0.0,1,
CUST_19711,John,Gonzalez,john.gonzalez9640@outlook.com,2024-09-05,North,Chicago,IL,61399,Social,11.17,1,
CUST_19712,Susan,Davis,susan.davis7300@yahoo.com,2024-12-18,South,Houston,TX,77391,Organic,0.0,1,
CUST_19713,Thomas,Moore,thomas.moore7833@icloud.com,2023-04-06,West,Los Angeles,CA,90596,Organic,0.0,1,
CUST_19714,Lisa,Davis,lisa.davis873@yahoo.com,2023-08-29,South,Houston,TX,77390,Paid,19.74,1,
CUST_19715,William,Martinez,william.martinez9380@outlook.com,2023-02-17,West,Seattle,WA,98486,Social,6.81,1,
CUST_19716,John,Jones,john.jones1765@yahoo.com,2024-11-22,North,Minneapolis,MN,56168,Organic,0.0,1,
CUST_19717,Steven,Williams,steven.williams7126@gmail.com,2024-08-14,North,Chicago,IL,61066,Organic,0.0,1,
CUST_19718,Patricia,Brown,patricia.brown4047@gmail.com,2023-07-26,North,Minneapolis,MN,55457,Paid,20.98,1,
CUST_19719,Mary,Jones,mary.jones7990@yahoo.com,2024-12-24,North,Chicago,IL,61245,Paid,21.65,1,
CUST_19720,Robert,Johnson,robert.johnson693@icloud.com,2024-12-18,South,Houston,TX,77765,Email,2.47,1,
CUST_19721,Richard,Williams,richard.williams1480@icloud.com,2023-09-10,East,New York,NY,10520,Paid,19.73,1,
CUST_19722,Anthony,Anderson,anthony.anderson5246@icloud.com,2024-07-07,East,New York,NY,10042,Paid,26.63,1,
CUST_19723,Joseph,Jones,joseph.jones4207@icloud.com,2024-07-24,East,Boston,MA,2724,Organic,0.0,1,
CUST_19724,Susan,Jones,susan.jones6157@gmail.com,2023-01-07,North,Chicago,IL,61474,Social,12.87,1,
CUST_19725,Sarah,Brown,sarah.brown118@yahoo.com,2024-08-10,West,Seattle,WA,98671,Organic,0.0,1,
CUST_19726,Lisa,Johnson,lisa.johnson890@icloud.com,2023-09-07,East,New York,NY,10112,Paid,22.56,0,2023-10-14
CUST_19727,Amanda,Lopez,amanda.lopez4663@icloud.com,2024-12-02,East,Boston,MA,2872,Organic,0.0,1,
CUST_19728,Linda,Lopez,linda.lopez601@gmail.com,2024-11-13,North,Chicago,IL,61019,Organic,0.0,1,
CUST_19729,William,Hernandez,william.hernandez40@gmail.com,2024-12-03,East,Boston,MA,2981,Social,6.9,1,
CUST_19730,John,Jackson,john.jackson2611@outlook.com,2024-10-02,North,Minneapolis,MN,55414,Email,3.88,1,
CUST_19731,Amanda,Miller,amanda.miller1544@outlook.com,2023-07-13,North,Minneapolis,MN,55618,Paid,14.16,1,
CUST_19732,Elizabeth,Thomas,elizabeth.thomas9690@icloud.com,2023-12-01,South,Atlanta,GA,31008,Paid,14.68,1,
CUST_19733,Susan,Gonzalez,susan.gonzalez4505@outlook.com,2024-08-25,North,Chicago,IL,61241,Paid,26.76,1,
CUST_19734,David,Rodriguez,david.rodriguez1147@gmail.com,2023-11-18,West,Seattle,WA,98461,Email,2.24,1,
CUST_19735,Michael,Davis,michael.davis1549@outlook.com,2024-08-26,East,New York,NY,10118,Email,2.46,1,
CUST_19736,Laura,Moore,laura.moore7571@outlook.com,2023-11-22,East,New York,NY,10260,Organic,0.0,1,
CUST_19737,Elizabeth,Martin,elizabeth.martin5673@outlook.com,2023-07-26,East,Boston,MA,2175,Paid,16.24,0,2023-08-26
CUST_19738,Robert,Gonzalez,robert.gonzalez1966@gmail.com,2024-03-22,South,Atlanta,GA,31135,Paid,23.82,1,
CUST_19739,Amanda,Gonzalez,amanda.gonzalez152@gmail.com,2024-08-07,West,Los Angeles,CA,90868,Email,3.33,1,
CUST_19740,Emily,Hernandez,emily.hernandez1586@outlook.com,2024-03-21,North,Chicago,IL,60683,Email,2.64,1,
CUST_19741,Amanda,Gonzalez,amanda.gonzalez8415@icloud.com,2024-07-03,North,Minneapolis,MN,56152,Email,3.41,1,
CUST_19742,Steven,Martinez,steven.martinez9955@yahoo.com,2023-12-30,West,Los Angeles,CA,90682,Paid,17.44,1,
CUST_19743,William,Hernandez,william.hernandez8596@yahoo.com,2024-10-18,East,New York,NY,10382,Organic,0.0,1,
CUST_19744,Joseph,Garcia,joseph.garcia3516@gmail.com,2024-07-09,East,New York,NY,10391,Email,3.21,1,
CUST_19745,Kimberly,Taylor,kimberly.taylor9945@gmail.com,2024-05-08,North,Chicago,IL,60768,Organic,0.0,0,2024-06-09
CUST_19746,Mary,Martin,mary.martin8322@yahoo.com,2023-12-29,North,Minneapolis,MN,56067,Organic,0.0,1,
CUST_19747,Joseph,Anderson,joseph.anderson3880@outlook.com,2024-04-06,North,Minneapolis,MN,55511,Paid,14.53,0,2024-05-27
CUST_19748,Emily,Davis,emily.davis350@yahoo.com,2023-03-14,North,Chicago,IL,61466,Organic,0.0,1,
CUST_19749,Steven,Lopez,steven.lopez1030@gmail.com,2024-07-23,East,Boston,MA,2336,Paid,26.06,1,
CUST_19750,Laura,Smith,laura.smith36@outlook.com,2023-08-22,North,Chicago,IL,60694,Email,2.7,0,2023-09-28
